2026-02-02 16:18:55,728 | WARNING | src.preprocessor | Spacy model 'en_core_web_sm' not found. Install with: python -m spacy download en_core_web_sm
2026-02-02 16:24:44,384 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:24:44,745 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:24:44,745 | INFO | openai._base_client | Retrying request to /embeddings in 1.159000 seconds
2026-02-02 16:24:46,435 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:24:46,811 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:24:46,811 | INFO | openai._base_client | Retrying request to /embeddings in 1.933000 seconds
2026-02-02 16:24:49,194 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:24:49,557 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:24:49,557 | INFO | openai._base_client | Retrying request to /embeddings in 1.381000 seconds
2026-02-02 16:24:51,828 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:24:52,189 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:24:52,189 | INFO | openai._base_client | Retrying request to /embeddings in 0.661000 seconds
2026-02-02 16:24:53,734 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:24:54,077 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:24:54,077 | INFO | openai._base_client | Retrying request to /embeddings in 0.816000 seconds
2026-02-02 16:24:55,849 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:24:56,187 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:24:56,187 | INFO | openai._base_client | Retrying request to /embeddings in 0.536000 seconds
2026-02-02 16:24:57,591 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:24:58,739 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:24:59,084 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:24:59,085 | INFO | openai._base_client | Retrying request to /embeddings in 1.650000 seconds
2026-02-02 16:25:01,481 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:02,772 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:03,650 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:03,990 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:03,997 | INFO | openai._base_client | Retrying request to /embeddings in 2.039000 seconds
2026-02-02 16:25:06,214 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:06,214 | INFO | openai._base_client | Retrying request to /embeddings in 0.930000 seconds
2026-02-02 16:25:08,042 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:08,398 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:08,398 | INFO | openai._base_client | Retrying request to /embeddings in 0.968000 seconds
2026-02-02 16:25:10,173 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:10,530 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:10,530 | INFO | openai._base_client | Retrying request to /embeddings in 0.937000 seconds
2026-02-02 16:25:12,223 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:12,616 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:12,617 | INFO | openai._base_client | Retrying request to /embeddings in 0.913000 seconds
2026-02-02 16:25:14,093 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:14,808 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:15,123 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:15,125 | INFO | openai._base_client | Retrying request to /embeddings in 0.191000 seconds
2026-02-02 16:25:15,493 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:15,508 | INFO | openai._base_client | Retrying request to /embeddings in 1.534000 seconds
2026-02-02 16:25:17,663 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:18,692 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:19,042 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:19,044 | INFO | openai._base_client | Retrying request to /embeddings in 2.094000 seconds
2026-02-02 16:25:21,687 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:22,129 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:22,129 | INFO | openai._base_client | Retrying request to /embeddings in 1.248000 seconds
2026-02-02 16:25:24,250 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:24,964 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:25,323 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:25,324 | INFO | openai._base_client | Retrying request to /embeddings in 0.333000 seconds
2026-02-02 16:25:26,190 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:26,564 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:26,564 | INFO | openai._base_client | Retrying request to /embeddings in 2.487000 seconds
2026-02-02 16:25:29,241 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:29,241 | INFO | openai._base_client | Retrying request to /embeddings in 1.276000 seconds
2026-02-02 16:25:31,403 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:32,363 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:32,727 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:32,727 | INFO | openai._base_client | Retrying request to /embeddings in 2.084000 seconds
2026-02-02 16:25:35,637 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:35,960 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:35,960 | INFO | openai._base_client | Retrying request to /embeddings in 0.705000 seconds
2026-02-02 16:25:37,153 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:37,527 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:37,528 | INFO | openai._base_client | Retrying request to /embeddings in 1.105000 seconds
2026-02-02 16:25:40,525 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:41,655 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:42,005 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:42,005 | INFO | openai._base_client | Retrying request to /embeddings in 0.492000 seconds
2026-02-02 16:25:43,226 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:43,599 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:43,601 | INFO | openai._base_client | Retrying request to /embeddings in 1.009000 seconds
2026-02-02 16:25:45,435 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:45,787 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:45,788 | INFO | openai._base_client | Retrying request to /embeddings in 0.869000 seconds
2026-02-02 16:25:47,166 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:48,441 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:48,852 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:48,852 | INFO | openai._base_client | Retrying request to /embeddings in 2.121000 seconds
2026-02-02 16:25:51,429 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:52,680 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:53,030 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:53,030 | INFO | openai._base_client | Retrying request to /embeddings in 2.100000 seconds
2026-02-02 16:25:55,320 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:55,320 | INFO | openai._base_client | Retrying request to /embeddings in 0.226000 seconds
2026-02-02 16:25:56,365 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:56,694 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:56,694 | INFO | openai._base_client | Retrying request to /embeddings in 0.648000 seconds
2026-02-02 16:25:58,213 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:58,826 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:25:59,192 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:25:59,207 | INFO | openai._base_client | Retrying request to /embeddings in 1.752000 seconds
2026-02-02 16:26:01,728 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:03,280 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:03,622 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:03,638 | INFO | openai._base_client | Retrying request to /embeddings in 1.402000 seconds
2026-02-02 16:26:05,588 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:05,961 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:05,961 | INFO | openai._base_client | Retrying request to /embeddings in 1.753000 seconds
2026-02-02 16:26:08,933 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:09,251 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:09,251 | INFO | openai._base_client | Retrying request to /embeddings in 0.416000 seconds
2026-02-02 16:26:10,500 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:10,850 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:10,850 | INFO | openai._base_client | Retrying request to /embeddings in 0.974000 seconds
2026-02-02 16:26:12,273 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:12,616 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:12,616 | INFO | openai._base_client | Retrying request to /embeddings in 1.217000 seconds
2026-02-02 16:26:14,730 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:15,048 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:15,048 | INFO | openai._base_client | Retrying request to /embeddings in 0.805000 seconds
2026-02-02 16:26:16,361 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:16,680 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:16,680 | INFO | openai._base_client | Retrying request to /embeddings in 0.972000 seconds
2026-02-02 16:26:18,200 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:20,011 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:20,344 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:20,344 | INFO | openai._base_client | Retrying request to /embeddings in 1.108000 seconds
2026-02-02 16:26:22,318 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:22,659 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:22,659 | INFO | openai._base_client | Retrying request to /embeddings in 0.653000 seconds
2026-02-02 16:26:23,820 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:24,141 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:24,141 | INFO | openai._base_client | Retrying request to /embeddings in 1.260000 seconds
2026-02-02 16:26:26,159 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:26,507 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:26,507 | INFO | openai._base_client | Retrying request to /embeddings in 1.208000 seconds
2026-02-02 16:26:28,521 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:29,511 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:29,879 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:29,880 | INFO | openai._base_client | Retrying request to /embeddings in 2.101000 seconds
2026-02-02 16:26:32,154 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:32,170 | INFO | openai._base_client | Retrying request to /embeddings in 0.053000 seconds
2026-02-02 16:26:32,754 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:33,085 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:33,085 | INFO | openai._base_client | Retrying request to /embeddings in 1.216000 seconds
2026-02-02 16:26:35,303 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:35,663 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:35,663 | INFO | openai._base_client | Retrying request to /embeddings in 0.420000 seconds
2026-02-02 16:26:36,648 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:37,498 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:37,895 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:37,895 | INFO | openai._base_client | Retrying request to /embeddings in 1.768000 seconds
2026-02-02 16:26:40,147 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:41,049 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:41,399 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:41,400 | INFO | openai._base_client | Retrying request to /embeddings in 2.173000 seconds
2026-02-02 16:26:43,745 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:43,745 | INFO | openai._base_client | Retrying request to /embeddings in 0.087000 seconds
2026-02-02 16:26:44,394 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:44,742 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:44,742 | INFO | openai._base_client | Retrying request to /embeddings in 1.241000 seconds
2026-02-02 16:26:46,926 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:47,369 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:47,369 | INFO | openai._base_client | Retrying request to /embeddings in 1.841000 seconds
2026-02-02 16:26:49,882 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:50,787 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:51,141 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:51,141 | INFO | openai._base_client | Retrying request to /embeddings in 2.317000 seconds
2026-02-02 16:26:54,582 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:54,922 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:54,923 | INFO | openai._base_client | Retrying request to /embeddings in 0.760000 seconds
2026-02-02 16:26:56,536 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:56,869 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:56,869 | INFO | openai._base_client | Retrying request to /embeddings in 0.848000 seconds
2026-02-02 16:26:58,605 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:26:59,022 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:26:59,037 | INFO | openai._base_client | Retrying request to /embeddings in 0.512000 seconds
2026-02-02 16:27:00,036 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:00,769 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:01,119 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:01,119 | INFO | openai._base_client | Retrying request to /embeddings in 3.078000 seconds
2026-02-02 16:27:04,383 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:04,383 | INFO | openai._base_client | Retrying request to /embeddings in 0.438000 seconds
2026-02-02 16:27:05,533 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:05,899 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:05,899 | INFO | openai._base_client | Retrying request to /embeddings in 0.831000 seconds
2026-02-02 16:27:07,465 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:07,830 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:07,834 | INFO | openai._base_client | Retrying request to /embeddings in 0.914000 seconds
2026-02-02 16:27:09,696 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:10,062 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:10,062 | INFO | openai._base_client | Retrying request to /embeddings in 1.087000 seconds
2026-02-02 16:27:11,661 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:11,995 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:11,995 | INFO | openai._base_client | Retrying request to /embeddings in 1.359000 seconds
2026-02-02 16:27:14,060 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:14,409 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:14,409 | INFO | openai._base_client | Retrying request to /embeddings in 1.342000 seconds
2026-02-02 16:27:16,291 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:17,023 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:17,354 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:17,357 | INFO | openai._base_client | Retrying request to /embeddings in 0.536000 seconds
2026-02-02 16:27:18,124 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:18,124 | INFO | openai._base_client | Retrying request to /embeddings in 2.128000 seconds
2026-02-02 16:27:20,438 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:20,438 | ERROR | src.embedder | Batch embedding failed: Error code: 429 - {'error': {'message': 'Rate limit reached for text-embedding-3-small in organization org-Sf6yZ2H9DSdPsRtoiTh6Eqhf on tokens per min (TPM): Limit 1000000, Used 965490, Requested 35472. Please try again in 57ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2026-02-02 16:27:21,038 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:21,687 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:22,008 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:22,008 | INFO | openai._base_client | Retrying request to /embeddings in 1.678000 seconds
2026-02-02 16:27:24,352 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:25,618 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:26,850 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:27,244 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:27,245 | INFO | openai._base_client | Retrying request to /embeddings in 2.413000 seconds
2026-02-02 16:27:29,849 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:29,849 | INFO | openai._base_client | Retrying request to /embeddings in 0.993000 seconds
2026-02-02 16:27:31,364 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:32,596 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:32,946 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:32,946 | INFO | openai._base_client | Retrying request to /embeddings in 2.182000 seconds
2026-02-02 16:27:36,760 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:37,593 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:38,259 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 16:27:38,959 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 429 Too Many Requests"
2026-02-02 16:27:38,959 | INFO | openai._base_client | Retrying request to /embeddings in 1.572000 seconds
2026-02-02 16:27:42,023 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
